name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
D.R.E.A.M. (feat. Ghostface Killah),Miley Cyrus,42zePe03Iq8tvFcJAIKkp8,0.688,0.637,-5.127,1,0.259,0.185,1.97e-05,0.0943,0.449,160.026,168346,4,12,0,,60,2019-05-31,0,89,13725483,2,"['5YGY8feqx7naU7z4HrwZM6', '6FD0unjzGQhX3b6eMccMJe']",0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Sleigh Ride,Miley Cyrus,7enVhl0fuHvQ4ErXvAXYIH,0.583,0.749,-8.286,1,0.0453,0.193,0.0,0.151,0.766,166.213,184952,4,9,0,,59,2017-11-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],2,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Wildflowers - Recorded at Spotify Studios NYC,Miley Cyrus,4L0rxWhjyX0VhNbK4U9oK6,0.36,0.509,-9.923,1,0.0354,0.465,0.0,0.148,0.504,174.061,185463,4,7,0,,58,2017-10-25,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],5,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
The Most,Miley Cyrus,1U4W2b7SdGXjNuJ7K591Re,0.344,0.615,-6.886,1,0.0327,0.455,0.00339,0.122,0.209,98.99,221720,4,10,0,,58,2019-05-31,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],7,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Party Up The Street,Miley Cyrus,3DB14jHq2qNoByUN5W2gz1,0.745,0.615,-7.325,1,0.0709,0.407,0.00622,0.438,0.305,100.986,217253,4,9,0,,58,2019-05-31,0,89,15277866,3,"['5YGY8feqx7naU7z4HrwZM6', '1zNqQNIdeOUZHb8zbZRFMX', '0NWbwDZY1VkRqFafuQm6wk']",1,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Rockin' Around The Christmas Tree,Miley Cyrus,5lyikKk6KFWfWCuDDir9Fx,0.603,0.713,-7.579,0,0.0351,0.0409,0.0,0.27,0.796,141.985,116546,4,6,0,,60,2017-11-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],10,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Happy Xmas (War Is Over) (feat. Sean Ono Lennon),Miley Cyrus,5KHzV8Gf3aweIMImliFAOs,0.284,0.637,-4.893,1,0.0486,0.0626,0.0,0.371,0.197,92.045,220588,4,9,0,,59,2018-12-14,0,89,14071230,3,"['5YGY8feqx7naU7z4HrwZM6', '3hv9jJF3adDNsBSIQDqcjp', '5JUYSPkis2Mk6HUbmMqk1m']",9,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
I Would Die For You,Miley Cyrus,39vly7Z4VLImfggnEDEUzf,0.618,0.374,-7.524,0,0.0298,0.18,0.0,0.182,0.202,95.92,173866,4,10,0,,56,2017-09-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],9,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
#GETITRIGHT,Miley Cyrus,1u6GCyU5atrzrAqwC55og1,0.844,0.614,-6.19,1,0.0708,0.0581,6.99e-06,0.0769,0.714,116.034,264706,4,12,0,,53,2013-10-04,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],5,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Who Owns My Heart,Miley Cyrus,4buvG5Kmstm8UMjSgUrv2X,0.571,0.805,-4.985,0,0.129,0.0106,0.0,0.0864,0.356,135.908,214853,4,5,0,,59,2010-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],9,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Dream,Various Artists,3RfNQMIeuL2QC9l4VxOMoj,0.684,0.675,-5.886,1,0.0387,0.0032,0.000465,0.0978,0.846,117.97,201573,4,10,0,,50,2009-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Miss You So Much,Miley Cyrus,4ttUYy7HMYQ0nhfllLJNPR,0.394,0.506,-5.135,1,0.0303,0.0248,7.12e-06,0.372,0.255,98.32,293746,4,11,0,,54,2017-09-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],7,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Cattitude (feat. RuPaul),Miley Cyrus,0uZd8cKaTyNogTREourFY5,0.801,0.851,-5.698,0,0.175,0.00785,0.000966,0.385,0.705,121.065,189973,4,7,0,,55,2019-05-31,0,89,13669017,2,"['5YGY8feqx7naU7z4HrwZM6', '2SdOKxC1sSxEyv8JYERaNe']",6,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Every Rose Has Its Thorn,Miley Cyrus,2GFAmPwmQByPEeWcjiR8AE,0.254,0.657,-4.995,1,0.0385,0.19,0.0,0.0952,0.352,151.045,228240,4,10,0,,55,2010-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],10,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
SMS (Bangerz) (feat. Britney Spears),Miley Cyrus,0mRWl4amZn1FtRx2cE5jf3,0.837,0.914,-4.247,0,0.0511,0.0188,0.000278,0.0969,0.887,139.029,169440,4,9,0,,53,2013-10-04,0,89,21184150,2,"['5YGY8feqx7naU7z4HrwZM6', '26dSoYclwsYLMAKD3tpOr4']",11,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Girls Just Wanna Have Fun,Miley Cyrus,5R6bRLwPyEj7LLMSJW766C,0.515,0.984,-4.218,0,0.219,0.00504,1.38e-06,0.497,0.376,150.008,186426,4,10,0,,49,2008-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],11,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Week Without You,Miley Cyrus,07G5C1wAil4Mp1qjbd3eTR,0.456,0.633,-6.249,1,0.0375,0.000448,0.0361,0.58,0.521,89.896,224373,4,10,0,,54,2017-09-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],7,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
4x4 (feat. Nelly),Miley Cyrus,7pu0a2lDSnwQS0ERqAtCnS,0.922,0.797,-6.567,0,0.0558,0.0504,0.0,0.134,0.922,119.955,191906,4,7,0,,52,2013-10-04,0,89,14806629,2,"['5YGY8feqx7naU7z4HrwZM6', '2gBjLmx6zQnFGQJCAQpRgw']",4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Bad Mood,Miley Cyrus,6x6cpNDnIpqtaNcXIcGkUs,0.562,0.684,-5.285,0,0.0349,0.144,0.0,0.133,0.703,153.99,179120,4,8,0,,53,2017-09-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],10,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Love Money Party (feat. Big Sean),Miley Cyrus,1pzSeZfdQODtB9xmkH0Q91,0.792,0.546,-7.549,1,0.0916,0.0784,0.0,0.341,0.794,129.093,219773,4,11,0,,51,2013-10-04,0,89,21035358,2,"['5YGY8feqx7naU7z4HrwZM6', '0c173mlxpT3dSFRgMO8XPh']",6,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
She's Not Him,Miley Cyrus,6aP62822amG9iAvSIPffBr,0.502,0.407,-6.331,1,0.0279,0.0992,0.0,0.116,0.299,75.945,213960,4,8,0,,53,2017-09-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Rainbowland (feat. Dolly Parton),Miley Cyrus,6fdVBAXMxv5vAABQCpOtI5,0.572,0.586,-6.665,1,0.0441,0.0789,0.0,0.0736,0.651,108.033,265373,4,14,0,,51,2017-09-29,0,89,14412055,2,"['5YGY8feqx7naU7z4HrwZM6', '32vWCbZh0xZ4o9gkz4PsEU']",6,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
I Hope You Find It,Various Artists,0xtatwcsyhPEiDXM1wYcg3,0.429,0.675,-4.148,1,0.0317,0.00627,9.6e-06,0.172,0.158,135.979,235160,4,11,0,,52,2010-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],10,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Maybe You're Right,Miley Cyrus,4nBHndk4Hru2sgGH30GCgu,0.719,0.814,-5.099,1,0.0523,0.0235,0.0,0.0862,0.571,107.973,213386,4,8,0,,50,2013-10-04,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],8,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
My Darlin' (feat. Future),Miley Cyrus,7hJ1fEr1nf2e4qsE4bfmcc,0.616,0.475,-6.714,1,0.0464,0.0276,0.0,0.2,0.224,142.879,243306,4,12,0,,50,2013-10-04,0,93,22676884,2,"['5YGY8feqx7naU7z4HrwZM6', '1RyvyyTE3xzB2ZywiAwp0i']",8,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Rooting for My Baby,Miley Cyrus,1qfAWRJXPBq45Z52a8heKp,0.739,0.53,-7.355,1,0.0314,0.609,0.0,0.121,0.47,111.939,200333,4,13,0,,49,2013-10-04,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],3,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
On My Own,Miley Cyrus,68zC6NEny9EG3OuE6npJcr,0.916,0.492,-6.789,0,0.0856,0.0297,2.48e-05,0.0641,0.803,121.981,232320,4,8,0,,51,2013-10-04,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Hands in the Air (feat. Ludacris),Miley Cyrus,2YlQCqBj6FJsrQmc8K2CGa,0.562,0.758,-4.012,1,0.0524,0.0318,0.0,0.39,0.321,137.152,202373,4,11,0,,49,2013-10-04,0,89,15119747,2,"['5YGY8feqx7naU7z4HrwZM6', '3ipn9JLAPI5GUEo4y4jcoi']",0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Space Bootz,Miley Cyrus,66huBJ9AKGOV4H4C71crGh,0.521,0.649,-5.694,0,0.0367,0.00508,0.0,0.0494,0.224,81.036,279786,4,17,0,,52,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
BB Talk,Miley Cyrus,2Zyl5qoictRPon7YmT4Cg0,0.58,0.792,-5.94,1,0.0492,0.0159,0.0,0.0684,0.347,100.061,272813,4,10,0,,52,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],9,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Don't Let The Sun Go Down On Me,Various Artists,03f2Q9Z8eaF8lPfNL6x3x7,0.385,0.757,-5.378,1,0.0584,0.395,7.3e-05,0.133,0.357,139.869,335814,4,17,0,,51,2018-04-06,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],5,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Goodbye,Miley Cyrus,55rJgg2bBWvumXthnQC4ym,0.356,0.696,-4.748,1,0.0308,0.0056,9.01e-05,0.156,0.182,174.908,230826,3,11,0,,47,2008-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],6,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Don't Walk Away,Various Artists,0WzFAQkNDZqNyNjglVucWu,0.498,0.849,-4.963,1,0.114,0.109,0.0,0.271,0.72,170.038,167360,4,7,0,,50,2009-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Dooo It!,Miley Cyrus,2ibR1hb5ArUlwruwdVhYMu,0.6,0.611,-6.43,0,0.231,0.00296,0.000112,0.38,0.467,172.103,218586,4,6,0,,51,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],6,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Love Someone,Miley Cyrus,7llPsildzxzgt6odtSaScQ,0.678,0.845,-3.636,0,0.0329,0.00496,1.29e-05,0.0572,0.826,99.078,199493,4,11,0,,49,2017-09-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],8,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Hands Of Love,Miley Cyrus,1ML2r3gzmd9776dmnlGYlh,0.442,0.542,-7.356,1,0.033,0.38,0.000117,0.085,0.139,144.006,229386,4,12,0,,52,2015-10-02,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Start All Over,Hannah Montana,4GhI2lrDJwwLXEGSrVrQGG,0.493,0.935,-2.763,1,0.0645,0.000316,0.0,0.076,0.347,150.085,207173,4,10,0,,45,2007-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Thinkin',Miley Cyrus,742YV8T9ZyczCNdrTIAhaw,0.846,0.706,-3.48,0,0.031,0.0052,3.93e-05,0.329,0.873,115.041,245053,4,10,0,,49,2017-09-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],9,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Inspired,Miley Cyrus,4OMAJ5nXjSH5PY30lalIhC,0.55,0.518,-6.055,1,0.0253,0.464,0.0,0.125,0.217,103.955,201160,4,9,0,,48,2017-09-29,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],7,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Twinkle Song,Miley Cyrus,7cC1wC4UcN66T9ve8KXqwi,0.51,0.0816,-9.683,1,0.0647,0.984,0.0,0.286,0.282,170.406,223280,4,6,0,,48,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
You're Gonna Make Me Lonesome When You Go,Various Artists,0fRz4JVcVEIxKvZwFDVVln,0.576,0.424,-7.49,1,0.0489,0.28,0.0,0.143,0.441,91.72,211866,4,12,0,,41,2012-01-24,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],11,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Bottom Of The Ocean,Miley Cyrus,5S358piFvvfu8BdzpFqOYK,0.596,0.476,-9.201,1,0.0603,0.416,0.0,0.109,0.205,77.961,195093,4,10,0,,43,2008-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],1,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
I Miss You,Hannah Montana,2RHdAL4ILYBMXYufbNi0kH,0.509,0.871,-4.279,1,0.0388,0.0804,0.0,0.0967,0.644,169.967,238053,4,11,0,,43,2007-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],10,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
G.N.O. - Girl's Night Out,Hannah Montana,6YufqZwFe2U4mxCy3B1xsC,0.506,0.931,-2.172,1,0.103,0.00409,5.53e-05,0.307,0.548,151.067,215800,4,12,0,,40,2007-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
East Northumberland High,Hannah Montana,0dshP149Ve2lK3GRizNC0N,0.498,0.83,-3.779,1,0.0537,0.00232,5.69e-06,0.137,0.683,81.726,204293,4,9,0,,40,2007-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],10,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Let's Dance,Hannah Montana,2FWmsLddIpZDE6c9EhaZO6,0.784,0.623,-4.868,1,0.0424,0.00105,0.0135,0.143,0.555,112.999,182546,4,10,0,,40,2007-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],1,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
I Thought I Lost You - Soundtrack,Various Artists,2Hlf0en29gylVvAPIFMRte,0.631,0.799,-7.495,1,0.0295,0.00385,0.0,0.0977,0.629,103.014,215986,4,11,0,,40,2008-01-01,0,89,13240531,2,"['5YGY8feqx7naU7z4HrwZM6', '4hKkEHkaqCsyxNxXEsszVH']",8,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Full Circle,Miley Cyrus,3apgFxCTx6xgpkHtmYn1HH,0.503,0.934,-3.68,1,0.0581,0.0258,0.0,0.139,0.508,145.081,194480,4,7,0,,39,2008-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],10,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Karen Don't Be Sad,Miley Cyrus,4ErXnzMQsKwgzrVo7rlkA3,0.325,0.661,-6.214,1,0.0372,0.575,1.95e-05,0.128,0.221,74.538,292506,4,13,0,,43,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],2,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Lighter,Miley Cyrus,3zW8xAPCG5se4Zo1Ndjilt,0.667,0.451,-8.659,1,0.0565,0.269,2.83e-05,0.0928,0.202,89.995,319106,4,13,0,,43,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],11,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Two More Lonely People,Miley Cyrus,1XSJ3mgsnkT9DnhbXl29uf,0.689,0.808,-4.018,1,0.0615,0.00543,0.0,0.0631,0.57,128.015,189946,4,9,0,,44,2010-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],6,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
The Driveway,Miley Cyrus,7h1UdWf4vB3q1lRMQFky9O,0.434,0.87,-3.693,1,0.0471,0.0245,0.0,0.104,0.552,164.907,223080,4,11,0,,39,2008-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Bang Me Box,Miley Cyrus,0y47LQzhUT2NGZCqKHgZnS,0.755,0.586,-4.512,0,0.0286,0.00109,6.88e-05,0.0972,0.373,107.189,221706,4,9,0,,42,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],1,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
These Four Walls,Miley Cyrus,5CoJLGXIQpiQ6gY5EtWUvY,0.529,0.753,-3.536,1,0.033,0.273,1.12e-06,0.0966,0.295,134.102,208133,4,10,0,,38,2008-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],8,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Fweaky,Miley Cyrus,63b7f3i8UhoutDYJYJ2OpR,0.508,0.449,-9.446,1,0.0378,0.164,0.0,0.172,0.399,103.381,227546,4,12,0,,41,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],6,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
I Get So Scared,Miley Cyrus,6PBraWJh0VQXFtlEVLFZUj,0.557,0.645,-5.965,1,0.041,0.663,0.000136,0.137,0.14,149.534,233266,4,12,0,,41,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],2,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
My Heart Beats For Love,Miley Cyrus,6Mwmi127jAOdCK4X3xFPCX,0.49,0.855,-3.628,1,0.0392,0.00496,0.000518,0.307,0.243,95.991,223040,4,8,0,,43,2010-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],2,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
I Learned From You,Hannah Montana,3qhIhyu9Sl8lyF43vNt9Dv,0.425,0.645,-3.822,1,0.0287,0.0257,0.0,0.0859,0.297,149.937,203680,3,7,0,,38,2006-01-01,0,89,13341383,2,"['5YGY8feqx7naU7z4HrwZM6', '60rpJ9SgigSd16DOAG7GSa']",0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Fucking Fucked Up,Miley Cyrus,046mU05ZfQ383gXwRK8K72,0.87,0.678,-7.645,1,0.0323,0.521,0.00923,0.378,0.635,108.838,50466,4,3,0,,42,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Right Here,Hannah Montana,38VzZGyqNoCY8RN5tpxKm9,0.532,0.92,-4.811,1,0.0435,3.7e-05,0.00012,0.081,0.349,141.118,164826,4,7,0,,36,2007-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],9,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Cyrus Skies,Miley Cyrus,1fF5bZsDX2vFsWAcohj440,0.491,0.31,-8.874,0,0.0253,0.159,0.0859,0.176,0.25,77.521,333173,4,13,0,,38,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Permanent December,Miley Cyrus,4OjxWxKvCxl5FltPukiiX9,0.646,0.92,-3.366,0,0.0443,0.0508,1.13e-06,0.159,0.858,124.985,217933,4,14,0,,42,2010-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],1,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Liberty Walk,Miley Cyrus,3icywpqJ6o39VY61BXcGQS,0.573,0.886,-3.569,0,0.0403,0.000472,0.0,0.36,0.581,119.999,246266,4,10,0,,43,2010-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],10,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Simple Song,Miley Cyrus,6M518ywJrEkpzNmNIxIlI1,0.349,0.678,-5.226,1,0.0386,0.248,0.0,0.0941,0.136,160.621,212013,4,8,0,,37,2008-01-01,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],0,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
I'm So Drunk,Miley Cyrus,1HQnSuonOEwozJ9NhkRYEr,0.766,0.581,-10.087,0,0.0584,0.00632,0.000472,0.298,0.655,131.987,46506,3,3,0,,41,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],9,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
The Floyd Song (Sunrise),Miley Cyrus,6mj77VXJVfo0949oDI28Gu,0.297,0.473,-8.016,1,0.0309,0.167,0.0201,0.171,0.292,186.105,316493,4,12,0,,40,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Pablow The Blowfish,Miley Cyrus,1x0LslkzIsV6TorreiDZLi,0.61,0.0863,-14.606,0,0.0594,0.773,0.0,0.0715,0.382,72.101,210240,4,6,0,,39,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],9,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Something About Space Dude,Miley Cyrus,3Xbx8phzhk7LiOneArQmGk,0.662,0.32,-12.017,1,0.0284,0.718,0.17,0.115,0.512,92.979,208813,4,7,0,,39,2015-08-30,0,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],7,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus
Maniac,Conan Gray,6KfoDhO4XUWSbnyKjNp9c4,0.628,0.639,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,4,7,0,,84,2020-03-20,0,86,2068386,1,['4Uc8Dsxct0oMqx0P6i60ea'],8,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray
Courtesy,Money Man,5aN5LC7k4x4oiVaEnlcTeJ,0.845,0.517,-8.063,0,0.137,0.00502,2.73e-05,0.0906,0.274,119.975,130000,4,5,0,,60,2020-03-02,0,76,271252,1,['3Rx4PJ7SP6unkOk5elPUK7'],11,3Rx4PJ7SP6unkOk5elPUK7,Money Man
Una Locura,Ozuna,5y7DaS3jAc9eZzcSOoUIwU,0.714,0.761,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,4,11,0,,92,2020-09-04,0,98,49264297,3,"['1i8SpTcr7yvPOmcqrbnVXY', '1vyhD5VmyZ7KMfW5gqLgo5', '37230BxxYs9ksS7OkZw3IU']",5,1i8SpTcr7yvPOmcqrbnVXY,Ozuna
Despeinada,Ozuna,0JAZWvvqttGFm4UMDsPQXC,0.734,0.775,-3.855,1,0.0614,0.186,0.000542,0.123,0.72,166.039,224186,4,13,0,,88,2020-09-04,0,96,29882798,2,"['1i8SpTcr7yvPOmcqrbnVXY', '28gNT5KBp7IjEOQoevXf9N']",8,1i8SpTcr7yvPOmcqrbnVXY,Ozuna
Del Mar,Ozuna,5cpJFiNwYyWwFLH0V6B3N8,0.759,0.636,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,214506,4,8,0,,84,2020-09-04,0,96,47211940,3,"['1i8SpTcr7yvPOmcqrbnVXY', '5cj0lLjcoR7YOSnhnX0Po5', '5WUlDfRSoLAfcVSX1WnrxN']",6,1i8SpTcr7yvPOmcqrbnVXY,Ozuna
Solita,Ozuna,7rwX0O3RlxqqIjQM8evm5E,0.807,0.633,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038,311726,4,15,0,,73,2018-01-19,0,99,59043289,6,"['1i8SpTcr7yvPOmcqrbnVXY', '2T1aUibqR2QC2sINIDQOAK', '64aJYyrXljOodnUG6jvhRD', '4q3ewBCX7sLwd24euuV69X', '3E6xrwgnVfYCrCs0ePERDz', '6P6GTRTigHBp8ZesNtpCKH']",10,1i8SpTcr7yvPOmcqrbnVXY,Ozuna
Dile Que Tu Me Quieres,Ozuna,5u5MvmVtitax9R1Mxh3reC,0.773,0.757,-4.959,1,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,226520,4,8,0,,72,2017-08-25,0,96,25159780,1,['1i8SpTcr7yvPOmcqrbnVXY'],1,1i8SpTcr7yvPOmcqrbnVXY,Ozuna
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,0.739,0.821,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,4,9,0,,74,2017-08-25,0,96,25159780,1,['1i8SpTcr7yvPOmcqrbnVXY'],1,1i8SpTcr7yvPOmcqrbnVXY,Ozuna
No Se Da Cuenta,Ozuna,0wkr4KqObqC55h4U9wqwKn,0.811,0.753,-3.95,0,0.0403,0.138,0.0,0.253,0.519,91.98,231733,4,13,0,,78,2020-09-04,0,96,45988958,2,"['1i8SpTcr7yvPOmcqrbnVXY', '4VMYDCV2IEDYJArk749S6m']",1,1i8SpTcr7yvPOmcqrbnVXY,Ozuna
Ride,Chase Rice,2Dp0QLXSfuGr5XVlLwzXLk,0.666,0.721,-6.347,1,0.0318,0.0354,0.0,0.122,0.342,115.039,241240,4,11,0,,64,2014-08-19,0,69,839017,2,"['6pBNfggcZZDCmb0p92OnGn', '5JhkYX4FCP6FRmxrGEQoda']",10,6pBNfggcZZDCmb0p92OnGn,Chase Rice
Forever To Go,Chase Rice,6FeuPgGZ4JZHEE1uOhsJNz,0.5,0.55,-8.107,1,0.0514,0.459,0.0,0.125,0.383,88.696,177279,4,9,0,,60,2020-01-24,0,69,837307,1,['6pBNfggcZZDCmb0p92OnGn'],1,6pBNfggcZZDCmb0p92OnGn,Chase Rice
Break. Up. Drunk.,Chase Rice,4DaR8M6Yj3XfZC6ixaRA4W,0.562,0.743,-6.154,1,0.0574,0.0967,0.0,0.13,0.546,117.006,176586,3,8,0,,51,2020-05-15,0,69,837307,1,['6pBNfggcZZDCmb0p92OnGn'],7,6pBNfggcZZDCmb0p92OnGn,Chase Rice
